18794.62829,167.8042,454.1699815,316.1402381,1088.074132,9.403669725,3891.457503
24691.9938,167.806,454.5341163,310.2426521,1086.694823,9.497794465,4395.471328
22122.94706,167.7987,455.3338708,312.8121398,1082.503234,11.38091961,3289.766111
18429.10186,169.4015,454.7959108,318.7101667,1071.030754,9.882693235,2320.809339
20855.72998,176.0101,453.7523519,316.2835386,1067.790612,5.547584348,3223.34569
24839.92398,175.3861,452.552324,312.299565,1060.621399,6.899187032,3504.656315
23078.65097,174.7721,452.9086921,314.0603971,1065.430849,7.236517941,3684.381769
23594.97359,180.162,457.6348622,307.9430103,1107.641165,8.680042518,3610.147615
22035.42354,180.1595,457.6138077,309.5027808,1109.097343,9.894469052,3797.68754
17400.86587,164.9734,499.9924204,314.137118,1292.810772,7.246536907,3387.443677
18810.9425,180.6126,498.1365853,307.2154848,1285.210798,11.49505853,4090.718765
19064.25364,178.9863,495.3071705,311.1509566,1268.489404,10.94366902,3574.983602
20310.96773,178.9762,494.9184413,309.5486369,1261.611717,12.16632253,4457.984882
24502.61672,177.7297,495.6557191,307.5997505,1274.225644,10.67644618,3766.431132
21955.17528,179.7221,495.1178912,310.1474124,1268.241389,14.67484919,3594.519411
22065.84734,179.7263,494.8547759,310.0367404,1275.032053,16.42710472,4008.67014
19458.2197,178.3689,502.4151951,316.958594,1349.117301,9.026570591,3766.431132
23656.70302,178.3661,500.977518,312.7601107,1321.642813,7.390078219,3602.333144
23197.25966,178.3559,502.0994567,313.219554,1319.149615,8.622993774,3821.130215
23967.11388,179.1238,452.7739643,314.3388409,1113.515191,8.143302258,3856.29349
24177.21442,179.7393,453.6910904,314.1285199,1111.732678,6.80690929,3192.089281
22341.42516,179.889,453.5773115,315.9645297,1112.604355,7.026639103,3535.912723
22794.91604,179.887,453.2250645,315.5110388,1113.374505,7.350277316,3555.448532
22233.83958,179.8949,453.0296829,316.0723357,1115.66465,6.852152962,3680.474903
19644.51031,179.0958,452.5477274,314.1124262,1111.229397,8.214066589,3664.846698
18429.54279,179.5823,454.1391791,312.1600124,1120.610435,8.319488656,3864.107961
19339.83147,179.1725,454.1564295,311.2614082,1121.661958,8.834342609,3891.457503
17498.75112,180.1135,454.1789634,317.5002698,1116.273808,5.848318163,3391.350544
18369.13613,180.0884,454.2100828,316.6298848,1115.648696,5.625219735,3547.634061
20079.04143,180.0882,454.1800729,314.9199795,1113.320841,6.828567562,3586.70494
18543.08085,180.0986,454.0019417,316.4557196,1110.916116,6.083499743,3199.903015
18207.31683,180.1054,453.8262673,316.7914836,1111.826953,6.769842553,3602.333144
19539.12935,180.1021,453.6641977,315.4598915,1110.998787,8.196653033,3403.071881
20728.30279,180.1022,453.5214127,314.2707181,1110.974131,7.722553151,3961.78479
17624.63507,179.6765,456.2912303,319.2595586,1159.461678,10.97301909,3774.244865
17893.59903,181.0787,449.5378567,327.2940853,1107.071167,9.650038983,3746.895323
18514.86168,181.104,449.69282,326.8712387,1106.823153,10.26175826,3528.098252
18146.02832,181.0747,449.6644215,327.2402925,1106.704222,9.194543076,3399.165015
17730.67742,181.0563,449.8519837,327.6556434,1107.239411,8.927923351,3574.983602
17178.63991,181.0575,450.7335258,328.2074605,1114.826332,9.075062944,3555.448532
18830.7841,176.1251,450.2582803,326.5561981,1113.767557,10.46207498,3403.071881
19914.13566,171.0735,449.5886305,325.4724056,1107.790554,14.30648444,3766.431132
20485.7943,171.0781,449.3025058,324.9005265,1108.08208,13.14225422,3633.589552
21728.54008,171.0756,449.1807489,324.0111818,1107.002999,11.85035316,3770.337998
23448.80711,171.0738,449.1334885,324.1419159,1106.952236,9.924757428,3664.846698
19723.65627,171.0673,449.2676615,327.8668463,1106.704222,9.220519404,3879.736165
18508.02735,171.0716,449.3526985,329.0829161,1106.656359,8.714404007,3153.018402
17975.61099,171.0757,449.3308515,329.6153325,1104.228429,9.047111176,3199.903015
17814.67354,171.0799,449.2295679,329.7760495,1103.906445,8.657475431,3039.712631
17515.28579,171.0865,449.1132265,330.0758781,1103.46408,8.293020041,3090.504848
17679.75063,171.0914,448.9068025,329.9111928,1104.746213,9.371473197,3039.712631
19221.66369,171.0849,448.7351699,328.3695002,1103.817972,5.137227672,3574.983602
21398.72853,171.7019,448.837246,323.4545146,1101.80775,7.666656278,3657.032227
18266.84164,172.6317,448.5775384,324.9148566,1103.61927,7.765120876,3410.886352
18153.08311,178.9176,448.5723871,325.0286151,1102.773701,10.90951423,4106.346969
20054.1292,179.6815,448.6393547,323.1273486,1103.665682,7.782378133,3192.089281
21291.80433,180.3609,454.0447376,323.7777122,1144.704094,6.463606088,3746.895323
22504.7877,180.3522,454.4546269,322.5647289,1150.488197,5.879751903,3258.509702
19393.4038,180.35,454.4869352,325.6763332,1146.331417,11.07814936,3883.643769
18613.40831,180.348,454.5553293,326.4561083,1090.387483,12.54414033,3352.279665
